map,condition,policy,handovers,sit_mean_s,sit_p99_s,sit_max_s,itl_ms,prep_rate_pct,wasted_mb,peak_streams,load_cov,jain,transfer_mb,hedge_copies,hedge_hit_pct,hedge_alt_hit_pct,boundary_moves,boundary_hidden_pct,boundary_wait_s,boundary_cancels,boundary_pending,boundary_unsettled
T,users=32,turn-boundary,810.6666666666666,0.0605051846380289,1.365451178452555,2.1530731731392216,73.85173611111112,0.0,5066.552676239286,6.666666666666667,0.9682908067645876,0.582981635597691,17043.41589629795,0.0,0.0,0.0,747.0,90.95530322025304,0.0605051846380289,17.0,2.0,7.333333333333333
T,users=64,turn-boundary,1585.0,0.06604184223036424,1.3617397039328882,2.517489150150567,73.715625,0.0,12736.33624458912,9.333333333333334,0.6546458285517222,0.6155131076651611,30118.406881032122,0.0,0.0,0.0,1462.3333333333333,90.2443179346692,0.06604184223036424,34.666666666666664,1.6666666666666667,6.666666666666667
T,users=128,turn-boundary,3158.3333333333335,0.11727443366408408,2.3293433456262562,5.906583653020647,73.96692708333335,0.0,25736.192691827706,25.666666666666668,0.5021192522837429,0.5824690074379905,49200.22882281785,0.0,0.0,0.0,2910.0,88.22450075542527,0.11727443366408408,72.0,3.6666666666666665,20.0
T,users=192,turn-boundary,4820.333333333333,0.22493413251146174,4.329498761408625,9.924841387093341,74.50630787037038,0.0,59697.349415587225,42.0,0.4101030293971441,0.6682390992124331,64669.33901835167,0.0,0.0,0.0,4364.333333333333,83.98941606506075,0.22493413251146174,163.66666666666666,6.666666666666667,26.333333333333332
T2,think=0,turn-boundary,4820.333333333333,1.7214854067644403,7.035848632978525,11.466041789666283,76.72199074074074,0.0,69833.32714833725,42.333333333333336,0.40927856355677034,0.9718342280508846,64702.62882291203,0.0,0.0,0.0,4238.0,0.0,1.7214854067644403,185.33333333333334,10.0,39.666666666666664
T2,think=1,turn-boundary,4820.333333333333,0.7285850567893255,5.841317426856036,9.87040702082195,76.65619212962963,0.0,69496.1535246329,40.333333333333336,0.4181357806890893,0.8995936136231816,64320.736667416924,0.0,0.0,0.0,4240.666666666667,26.530757892620386,0.7285850567893255,187.0,6.333333333333333,37.666666666666664
T2,think=2,turn-boundary,4820.333333333333,0.35498013893432484,5.175050481388722,9.89921555202628,75.74097222222223,0.0,59403.16670872627,43.0,0.40400683355180406,0.7390467590459692,65049.40460913875,0.0,0.0,0.0,4299.333333333333,72.20368793694229,0.35498013893432484,169.33333333333334,3.6666666666666665,30.666666666666668
T2,think=4,turn-boundary,4820.333333333333,0.22493413251146174,4.329498761408625,9.924841387093341,74.50630787037038,0.0,59697.349415587225,42.0,0.4101030293971441,0.6682390992124331,64669.33901835167,0.0,0.0,0.0,4364.333333333333,83.98941606506075,0.22493413251146174,163.66666666666666,6.666666666666667,26.333333333333332
T2,think=8,turn-boundary,4820.333333333333,0.1474472631903516,3.418980064978328,9.945446585142676,73.4995949074074,0.0,57859.11866152915,44.0,0.41916859805109064,0.5037004571943183,64376.90828703467,0.0,0.0,0.0,4434.333333333333,89.61772638449304,0.1474472631903516,160.66666666666666,6.333333333333333,20.333333333333332
